action_id,action_date,mechanism_type,target_identifier,target_type,target_category,target_entity_id,beneficiary_entity_id,status,reversal_action_id,amount_affected_usd,incident_id,request_id,trigger_id,policy_id,implementation_id,disclosure_date,discovery_source,confidence,notes_path,issuer
CU-ACT-0707,2026-03-23,BLACKLIST,0xf9e83020cccbd1a95f0f257a5a9e3d58149762f8,ADDRESS,,,,REVERSED,CU-ACT-2969,,,,CU-TRG-0040,,CU-IMP-0707,2026-03-25,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0708,2026-03-23,BLACKLIST,0xfb3a175ce3cb33d9f464a3c5ea0b834dae2aaaf6,ADDRESS,,,,REVERSED,CU-ACT-0739,,,,CU-TRG-0040,,CU-IMP-0708,2026-03-25,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0709,2026-03-23,BLACKLIST,0x7541f8a7f8d6b173cc54ed4548c8d730db883f99,ADDRESS,,,,REVERSED,CU-ACT-2953,,,,CU-TRG-0040,,CU-IMP-0709,2026-03-25,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0710,2026-03-23,BLACKLIST,0x3b848ac300b9e0d260e812b628b87a03d278db95,ADDRESS,,,,REVERSED,CU-ACT-2970,,,,CU-TRG-0040,,CU-IMP-0710,2026-03-25,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0711,2026-03-23,BLACKLIST,0xb781d13efb4dec7b9dd1285ace100919dd21c434,ADDRESS,,,,REVERSED,CU-ACT-2936,,,,CU-TRG-0040,,CU-IMP-0711,2026-03-25,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0712,2026-03-23,BLACKLIST,0x61f08d119974a3d9915f06765d83fe1aa677e543,ADDRESS,CORPORATION,CU-ENT-0040,,REVERSED,CU-ACT-0735,,,,CU-TRG-0040,,CU-IMP-0712,2026-03-25,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0713,2026-03-23,BLACKLIST,0x9e2a58d257963a276452fff1be94c0eb7e2775cc,ADDRESS,,,,REVERSED,CU-ACT-2945,,,,CU-TRG-0040,,CU-IMP-0713,2026-03-25,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0714,2026-03-23,BLACKLIST,0xe646786ba5e3de20820cdb89e9b2d8c3aa869aab,ADDRESS,,,,REVERSED,CU-ACT-0763,,,,CU-TRG-0040,,CU-IMP-0714,2026-03-25,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0715,2026-03-23,BLACKLIST,0x0ba9bf6ece534ef7d43ec50f6f08c899ddecebbe,ADDRESS,,,,REVERSED,CU-ACT-0761,,,,CU-TRG-0040,,CU-IMP-0715,2026-03-25,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0716,2026-03-23,BLACKLIST,0x6b43ac16dba34950bd7a624989cddfb82eea81b2,ADDRESS,,,,REVERSED,CU-ACT-2943,,,,CU-TRG-0040,,CU-IMP-0716,2026-03-25,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0717,2026-03-23,BLACKLIST,0xd8f7016927ad44db6f1a0db051a5a6b884562122,ADDRESS,,,,REVERSED,CU-ACT-2950,,,,CU-TRG-0040,,CU-IMP-0717,2026-03-25,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0718,2026-03-23,BLACKLIST,0x50fe09c1e4c7debd0c3d42e63427bc49752564f7,ADDRESS,,,,REVERSED,CU-ACT-2971,,,,CU-TRG-0040,,CU-IMP-0718,2026-03-25,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0719,2026-03-23,BLACKLIST,0xb386dff391830280763869d8f416206d16289e31,ADDRESS,,,,REVERSED,CU-ACT-2957,,,,CU-TRG-0040,,CU-IMP-0719,2026-03-25,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0720,2026-03-23,BLACKLIST,0x6138d5e437c75bda6001764893eae040d1b9c775,ADDRESS,,,,REVERSED,CU-ACT-2947,,,,CU-TRG-0040,,CU-IMP-0720,2026-03-25,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0721,2026-03-23,BLACKLIST,0xcc43932dc902ef1affe4bdb124ab2212ce18bb73,ADDRESS,,,,REVERSED,CU-ACT-0747,,,,CU-TRG-0040,,CU-IMP-0721,2026-03-25,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0722,2026-03-23,BLACKLIST,0xb77230243b06f7c8e313755b965f2026497ed3e2,ADDRESS,,,,REVERSED,CU-ACT-2994,,,,CU-TRG-0040,,CU-IMP-0722,2026-03-25,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0723,2026-03-23,BLACKLIST,0xd2687ebffd715ee8f23971745979b558a78f5ea0,ADDRESS,,,,REVERSED,CU-ACT-2966,,,,CU-TRG-0040,,CU-IMP-0723,2026-03-25,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0724,2026-03-23,BLACKLIST,0xe7eb4d9a633d65d1a6ac61ac8a2327346c0fb14a,ADDRESS,,,,REVERSED,CU-ACT-2988,,,,CU-TRG-0040,,CU-IMP-0724,2026-03-25,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0725,2026-03-23,BLACKLIST,0xb5f3cb721fc2b534aca67fbcfed1c1b1f3c08216,ADDRESS,,,,REVERSED,CU-ACT-2940,,,,CU-TRG-0040,,CU-IMP-0725,2026-03-25,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0726,2026-03-23,BLACKLIST,0xa833a3ec095d9ec58ac7d1b9182c57d67887b8b9,ADDRESS,,,,REVERSED,CU-ACT-2992,,,,CU-TRG-0040,,CU-IMP-0726,2026-03-25,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0727,2026-03-23,BLACKLIST,0x18779e0200a1a716e785cfe2c6f52bb763242cab,ADDRESS,,,,REVERSED,CU-ACT-2999,,,,CU-TRG-0040,,CU-IMP-0727,2026-03-25,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0728,2026-03-23,BLACKLIST,0x258494a21d9ea90fcbcb9e22bd57c6899de0d995,ADDRESS,,,,REVERSED,CU-ACT-0749,,,,CU-TRG-0040,,CU-IMP-0728,2026-03-25,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0729,2026-03-23,BLACKLIST,0x68416debc20d13e5ef694cdcac9506f4c1a20184,ADDRESS,,,,REVERSED,CU-ACT-0738,,,,CU-TRG-0040,,CU-IMP-0729,2026-03-25,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0730,2026-03-23,BLACKLIST,0x827253f62f0325a3818053f2682ebb19f89d0df2,ADDRESS,,,,REVERSED,CU-ACT-2973,,,,CU-TRG-0040,,CU-IMP-0730,2026-03-25,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0731,2026-03-23,BLACKLIST,0xab61ee0f6ce3f72cac142a75869847642db19f0e,ADDRESS,,,,REVERSED,CU-ACT-2963,,,,CU-TRG-0040,,CU-IMP-0731,2026-03-25,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0732,2026-03-23,BLACKLIST,0xc125abc00522891535f130d402e8d889b606432a,ADDRESS,,,,REVERSED,CU-ACT-2996,,,,CU-TRG-0040,,CU-IMP-0732,2026-03-25,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0733,2026-03-23,BLACKLIST,0xca7ff863e10ca26865cfb84f8a5f96e7baa59aab,ADDRESS,,,,REVERSED,CU-ACT-2937,,,,CU-TRG-0040,,CU-IMP-0733,2026-03-25,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0734,2026-03-26,UNBLACKLIST,0x3584887728d869cc5d3522fe04df25bedca77766,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0734,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0735,2026-03-26,UNBLACKLIST,0x61f08d119974a3d9915f06765d83fe1aa677e543,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0735,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0736,2026-03-26,BLACKLIST,0xbab2b54a76af17a75886762c6f23c88da6c824d8,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0736,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0737,2026-03-26,UNBLACKLIST,0x4bd282c083d9ec35aa6c3e0f366d79f12f3a1630,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0737,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0738,2026-03-26,UNBLACKLIST,0x68416debc20d13e5ef694cdcac9506f4c1a20184,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0738,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0739,2026-03-27,UNBLACKLIST,0xfb3a175ce3cb33d9f464a3c5ea0b834dae2aaaf6,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0739,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0740,2026-03-27,BLACKLIST,0x70306d1e8a01da8e5f18aaeb4ef1c525cabe83dc,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0740,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0741,2026-03-27,BLACKLIST,0x7c710d6b106b451d84e29d5172400847133d4e69,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0741,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0742,2026-03-27,BLACKLIST,0x18e2fa20b3893de47066f5c39ed88397e05cf537,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0742,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0743,2026-03-27,BLACKLIST,0x48e6f245d6c8accb3a0b47b750455ab78d1b113d,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0743,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0744,2026-03-28,UNBLACKLIST,0xb25ea1d493b49a1ded42ac5b1208cc618f9a9b80,ADDRESS,BRIDGE,CU-ENT-0039,,ACTIVE,,,,,,,CU-IMP-0744,2026-03-28,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0745,2026-03-28,UNBLACKLIST,0x00e84a0b678cd4584a9a377d334c810025970873,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0745,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0746,2026-03-30,UNBLACKLIST,0x61e1eb45661d344cd472590d45893ff1ff190dd7,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0746,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0747,2026-03-30,UNBLACKLIST,0xcc43932dc902ef1affe4bdb124ab2212ce18bb73,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0747,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0748,2026-03-31,UNBLACKLIST,0x753f38c1c61ebcb0d47fd65168e0be7906574e41,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0748,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0749,2026-03-31,UNBLACKLIST,0x258494a21d9ea90fcbcb9e22bd57c6899de0d995,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0749,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0750,2026-03-31,UNBLACKLIST,0x037823d2320c81a62721c0444160e053b19f45c4,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0750,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0751,2026-03-31,UNBLACKLIST,0xe6a52b4829dee5ae37e383087f5bf1fac6983b44,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0751,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0752,2026-04-01,UNBLACKLIST,0x05ecaf39376088d7c8bf1acc06015f71e35bfe35,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0752,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0753,2026-04-02,UNBLACKLIST,0x22face80f43b857141e9752c3bae8c3309fcdd0f,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0753,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0754,2026-04-02,UNBLACKLIST,0x5f9acf4e85aa7283e0c16dd94cbc942f9d625151,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0754,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0755,2026-04-02,UNBLACKLIST,0x59d9812f3ad9139d314e48d160b79aea0d80d90e,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0755,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0756,2026-04-02,UNBLACKLIST,0x20b575570a487024fa8fd26bf7be29ce91b58af0,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0756,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0757,2026-04-02,UNBLACKLIST,0xbf73b75c821b3fc656b4e6f33e36013fbaa036e3,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0757,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0758,2026-04-02,UNBLACKLIST,0xb62d9e45688a40f101645351a6cee269cba5a5b9,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0758,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0759,2026-04-02,UNBLACKLIST,0x5b34604cad96abc062ca93b895da102281c8940f,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0759,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0760,2026-04-03,BLACKLIST,0x12c353bb5dad2083d93b11b2deba72c01200d63e,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0760,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0761,2026-04-04,UNBLACKLIST,0x0ba9bf6ece534ef7d43ec50f6f08c899ddecebbe,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0761,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0762,2026-04-06,UNBLACKLIST,0x693243a75b6fa13995ca7aec56ab5c5dbef23c37,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0762,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0763,2026-04-07,UNBLACKLIST,0xe646786ba5e3de20820cdb89e9b2d8c3aa869aab,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0763,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0764,2026-04-11,BLACKLIST,0xe38c9bfc757d6c1607126a63e7e98a21032c47a6,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0764,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0765,2026-04-11,BLACKLIST,0x0a232683648f83e48af7c5b91ca6c580cd060c79,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0765,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0766,2026-04-11,BLACKLIST,0x10e9f6063cecd1d1d475e943e1952abedd58f275,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0766,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0767,2026-04-11,BLACKLIST,0x2ec48bde7ab622863824b1408d6bb68e188f9db2,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0767,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0768,2026-04-11,BLACKLIST,0x073fb97a1b7da715a5ccd00a257c7e1cbae6e309,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0768,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0769,2026-04-11,BLACKLIST,0x1f954c350eed5c27569cde6dee83aebb007b346e,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0769,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0770,2026-04-11,BLACKLIST,0xc8bdd5c269e8c105ad29d78894875068c60269f6,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0770,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0771,2026-04-11,BLACKLIST,0xeecfb175eec3172aad557332aaaa3fb9b06da48f,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0771,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0772,2026-04-11,BLACKLIST,0x0b844cb8f826a9fb44918be44b1abe01c3ddc16b,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0772,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0773,2026-04-11,BLACKLIST,0x618ddf95d334685aea70608fa0888b0bc2d3809f,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0773,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0774,2026-04-11,BLACKLIST,0xcc9468dc0070ada8e12feeffaf2a1edab5aff12c,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0774,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0775,2026-04-11,BLACKLIST,0xf76788730307c465012bda3fa2280dde823054b4,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0775,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0776,2026-04-14,UNBLACKLIST,0x4c55bc87e4dd8c1e1f4f79ec0ac8d1913d319eb9,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0776,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0777,2026-04-14,UNBLACKLIST,0xbfca3e2097baa1eb354e9d915180707dde1027f2,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0777,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0778,2026-04-14,UNBLACKLIST,0x2ce60c7abced6a24a859a8728d9278a0c5cc6625,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0778,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0779,2026-04-14,UNBLACKLIST,0xad36fdcbb692d4b38f427590e8e5f4f7e07070f9,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0779,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0780,2026-04-15,BLACKLIST,0x364f80ca7898dc578399d2c28b1436a357841118,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0780,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0781,2026-04-15,BLACKLIST,0xec3145c5f138baf26722f1f909f6189ce81680fb,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0781,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0782,2026-04-15,BLACKLIST,0xa251a3f2395bb53711095d2fc2890ae16a4d4387,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0782,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0783,2023-08-18,BLACKLIST,0xd882cfc20f52f2599d84b8e8d58c7fb62cfe344b,ADDRESS,sanctioned_entity,CU-ENT-0003,,ACTIVE,,,,,CU-TRG-0003,,CU-IMP-0783,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0784,2023-08-18,BLACKLIST,0x7f367cc41522ce07553e823bf3be79a889debe1b,ADDRESS,sanctioned_entity,CU-ENT-0001,,ACTIVE,,,,,CU-TRG-0001,,CU-IMP-0784,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0785,2023-08-18,BLACKLIST,0x1da5821544e25c636c1417ba96ade4cf6d2f9b5a,ADDRESS,sanctioned_entity,CU-ENT-0002,,ACTIVE,,,,,CU-TRG-0002,,CU-IMP-0785,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0786,2023-08-18,BLACKLIST,0x7db418b5d567a4e0e8c59ad71be1fce48f3e6107,ADDRESS,sanctioned_entity,CU-ENT-0002,,ACTIVE,,,,,CU-TRG-0002,,CU-IMP-0786,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0787,2023-08-18,BLACKLIST,0x72a5843cc08275c8171e582972aa4fda8c397b2a,ADDRESS,sanctioned_entity,CU-ENT-0002,,ACTIVE,,,,,CU-TRG-0002,,CU-IMP-0787,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0788,2023-08-18,BLACKLIST,0x7f19720a857f834887fc9a7bc0a0fbe7fc7f8102,ADDRESS,sanctioned_entity,CU-ENT-0002,,ACTIVE,,,,,CU-TRG-0002,,CU-IMP-0788,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0789,2023-08-18,BLACKLIST,0x9f4cda013e354b8fc285bf4b9a60460cee7f7ea9,ADDRESS,sanctioned_entity,CU-ENT-0004,,ACTIVE,,,,,CU-TRG-0004,,CU-IMP-0789,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0790,2023-08-18,BLACKLIST,0xa7e5d5a720f06526557c513402f2e6b5fa20b008,ADDRESS,sanctioned_entity,CU-ENT-0007,,ACTIVE,,,,,CU-TRG-0007,,CU-IMP-0790,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0791,2023-08-18,BLACKLIST,0x3cbded43efdaf0fc77b9c55f6fc9988fcc9b757d,ADDRESS,sanctioned_entity,CU-ENT-0004,,ACTIVE,,,,,CU-TRG-0004,,CU-IMP-0791,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0792,2023-08-18,BLACKLIST,0x67d40ee1a85bf4a4bb7ffae16de985e8427b6b45,ADDRESS,sanctioned_entity,CU-ENT-0006,,ACTIVE,,,,,CU-TRG-0006,,CU-IMP-0792,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0793,2023-08-18,BLACKLIST,0x6f1ca141a28907f78ebaa64fb83a9088b02a8352,ADDRESS,sanctioned_entity,CU-ENT-0006,,ACTIVE,,,,,CU-TRG-0006,,CU-IMP-0793,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0794,2023-08-18,BLACKLIST,0x6acdfba02d390b97ac2b2d42a63e85293bcc160e,ADDRESS,,,,REVERSED,CU-ACT-0943,,,,,,CU-IMP-0794,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0795,2023-08-18,BLACKLIST,0x48549a34ae37b12f6a30566245176994e17c6b4a,ADDRESS,sanctioned_entity,CU-ENT-0006,,ACTIVE,,,,,CU-TRG-0006,,CU-IMP-0795,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0796,2023-08-18,BLACKLIST,0x5512d943ed1f7c8a43f3435c85f7ab68b30121b0,ADDRESS,sanctioned_entity,CU-ENT-0006,,ACTIVE,,,,,CU-TRG-0006,,CU-IMP-0796,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0797,2023-08-18,BLACKLIST,0x5512d943ed1f7c8a43f3435c85f7ab68b30121b0,ADDRESS,sanctioned_entity,CU-ENT-0006,,ACTIVE,,,,,CU-TRG-0006,,CU-IMP-0797,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0798,2023-08-18,BLACKLIST,0xc455f7fd3e0e12afd51fba5c106909934d8a0e4a,ADDRESS,sanctioned_entity,CU-ENT-0006,,ACTIVE,,,,,CU-TRG-0006,,CU-IMP-0798,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0799,2023-08-18,BLACKLIST,0x2f389ce8bd8ff92de3402ffce4691d17fc4f6535,ADDRESS,sanctioned_entity,CU-ENT-0005,,ACTIVE,,,,,CU-TRG-0005,,CU-IMP-0799,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0800,2023-08-18,BLACKLIST,0x19aa5fe80d33a56d56c78e82ea5e50e5d80b4dff,ADDRESS,sanctioned_entity,CU-ENT-0005,,ACTIVE,,,,,CU-TRG-0005,,CU-IMP-0800,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0801,2023-08-18,BLACKLIST,0xe7aa314c77f4233c18c6cc84384a9247c0cf367b,ADDRESS,sanctioned_entity,CU-ENT-0005,,ACTIVE,,,,,CU-TRG-0005,,CU-IMP-0801,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0802,2023-08-18,BLACKLIST,0x308ed4b7b49797e1a98d3818bff6fe5385410370,ADDRESS,sanctioned_entity,CU-ENT-0005,,ACTIVE,,,,,CU-TRG-0005,,CU-IMP-0802,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0803,2023-08-18,BLACKLIST,0xfec8a60023265364d066a1212fde3930f6ae8da7,ADDRESS,sanctioned_entity,CU-ENT-0008,,ACTIVE,,,,,CU-TRG-0008,,CU-IMP-0803,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0804,2023-08-18,BLACKLIST,0x8576acc5c05d6ce88f4e49bf65bdf0c62f91353c,ADDRESS,sanctioned_entity,CU-ENT-0009,,ACTIVE,,,,,CU-TRG-0009,,CU-IMP-0804,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0805,2023-08-18,BLACKLIST,0x901bb9583b24d97e995513c6778dc6888ab6870e,ADDRESS,sanctioned_entity,CU-ENT-0007,,ACTIVE,,,,,CU-TRG-0007,,CU-IMP-0805,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0806,2023-08-18,BLACKLIST,0x7ff9cfad3877f21d41da833e2f775db0569ee3d9,ADDRESS,sanctioned_entity,CU-ENT-0010,,ACTIVE,,,,,CU-TRG-0010,,CU-IMP-0806,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0807,2023-08-18,BLACKLIST,0x098b716b8aaf21512996dc57eb0615e2383e2f96,ADDRESS,sanctioned_entity,CU-ENT-0011,,ACTIVE,,,,,CU-TRG-0011,,CU-IMP-0807,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0808,2023-08-18,BLACKLIST,0xa0e1c89ef1a489c9c7de96311ed5ce5d32c20e4b,ADDRESS,sanctioned_entity,CU-ENT-0011,,ACTIVE,,,,,CU-TRG-0011,,CU-IMP-0808,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0809,2023-08-18,BLACKLIST,0x3cffd56b47b7b41c56258d9c7731abadc360e073,ADDRESS,sanctioned_entity,CU-ENT-0011,,ACTIVE,,,,,CU-TRG-0011,,CU-IMP-0809,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0810,2023-08-18,BLACKLIST,0x53b6936513e738f44fb50d2b9476730c0ab3bfc1,ADDRESS,sanctioned_entity,CU-ENT-0011,,ACTIVE,,,,,CU-TRG-0011,,CU-IMP-0810,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0811,2023-08-18,BLACKLIST,0xcce63fd31e9053c110c74cebc37c8e358a6aa5bd,ADDRESS,,,,ACTIVE,,,,,,,CU-IMP-0811,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0812,2023-08-18,BLACKLIST,0x35fb6f6db4fb05e6a4ce86f2c93691425626d4b1,ADDRESS,sanctioned_entity,CU-ENT-0011,,ACTIVE,,,,,CU-TRG-0011,,CU-IMP-0812,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0813,2023-08-18,BLACKLIST,0xf7b31119c2682c88d88d455dbb9d5932c65cf1be,ADDRESS,sanctioned_entity,CU-ENT-0011,,ACTIVE,,,,,CU-TRG-0011,,CU-IMP-0813,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0814,2023-08-18,BLACKLIST,0x3e37627deaa754090fbfbb8bd226c1ce66d255e9,ADDRESS,sanctioned_entity,CU-ENT-0011,,ACTIVE,,,,,CU-TRG-0011,,CU-IMP-0814,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0815,2023-08-18,BLACKLIST,0x08723392ed15743cc38513c4925f5e6be5c17243,ADDRESS,sanctioned_entity,CU-ENT-0011,,ACTIVE,,,,,CU-TRG-0011,,CU-IMP-0815,,ONCHAIN_SCAN,HIGH,,Circle
CU-ACT-0816,2023-08-18,BLACKLIST,0x8589427373d6d84e98730d7795d8f6f8731fda16,ADDRESS,tornado_cash_associated,,,REVERSED,CU-ACT-0980,,CU-INC-0001,,CU-TRG-0039,,CU-IMP-0816,,ONCHAIN_SCAN,HIGH,,Circle
